,incident_nb,quarter,Crime_nb,CATEGORIE_Infractions entrainant la mort,CATEGORIE_Introduction,CATEGORIE_Méfait,CATEGORIE_Vol dans / sur véhicule à moteur,CATEGORIE_Vol de véhicule à moteur,CATEGORIE_Vols qualifiés,Grid,Caserne,Count,Avg_ETAGE_HORS,Avg_ANNEE_CONS,Mode_CATEGORIE_LIBELLE_UT_Autres activités d'impression commerciale-Régulier,Mode_CATEGORIE_LIBELLE_UT_Immeuble commercial-Régulier,Mode_CATEGORIE_LIBELLE_UT_Logement-Condominium,Mode_CATEGORIE_LIBELLE_UT_Logement-Régulier,"Mode_CATEGORIE_LIBELLE_UT_Service de garderie (prématernelle, moins de 50 % de poupons)-Régulier",Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_
3857,8,2016 Q2,7,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3858,3,2016 Q3,8,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3859,3,2016 Q3,3,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3860,3,2016 Q3,2,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3861,1,2016 Q4,6,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3862,1,2016 Q4,3,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3863,1,2016 Q4,2,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3864,1,2016 Q4,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3865,1,2016 Q4,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3866,2,2017 Q1,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3867,2,2017 Q1,3,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3868,2,2017 Q1,2,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3869,2,2017 Q1,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3870,3,2017 Q2,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3871,3,2017 Q2,2,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3872,3,2017 Q2,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3873,3,2017 Q2,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3874,3,2017 Q2,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3875,2,2017 Q3,2,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3876,2,2017 Q3,2,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3877,2,2017 Q3,2,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3878,2,2017 Q3,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3879,4,2017 Q4,2,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3880,4,2017 Q4,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3881,4,2017 Q4,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3882,4,2018 Q1,3,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3883,4,2018 Q1,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3884,1,2018 Q2,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3885,1,2018 Q2,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3886,1,2018 Q3,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3887,1,2018 Q3,2,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3888,1,2018 Q3,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3889,3,2018 Q4,6,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3890,3,2018 Q4,1,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3891,3,2018 Q4,2,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3892,1,2019 Q1,3,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3893,1,2019 Q1,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3894,2,2019 Q2,3,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3895,2,2019 Q2,1,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3896,7,2019 Q3,3,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3897,7,2019 Q3,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3898,4,2019 Q4,2,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3899,4,2019 Q4,2,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3900,4,2019 Q4,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3901,4,2019 Q4,2,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3902,2,2020 Q1,3,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3903,2,2020 Q1,1,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3904,2,2020 Q1,3,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3905,3,2020 Q2,4,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3906,3,2020 Q2,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3907,3,2020 Q2,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3908,3,2020 Q3,2,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3909,3,2020 Q3,3,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3910,3,2020 Q3,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3911,3,2020 Q3,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3912,8,2021 Q1,1,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3913,8,2021 Q1,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3914,5,2021 Q2,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3915,5,2021 Q2,4,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3916,5,2021 Q2,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3917,5,2021 Q2,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3918,3,2021 Q3,2,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3919,3,2021 Q3,1,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3920,3,2021 Q3,2,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3921,3,2021 Q4,2,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3922,3,2021 Q4,2,0,0,1,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3923,3,2021 Q4,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3924,3,2022 Q1,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3925,3,2022 Q1,1,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3926,3,2022 Q1,2,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3927,3,2022 Q1,1,0,0,0,0,0,1,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3928,3,2022 Q2,1,0,1,0,0,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3929,3,2022 Q2,5,0,0,0,1,0,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3930,3,2022 Q2,1,0,0,0,0,1,0,Caserne 26 Grid1_1,Caserne 26,16,1.777777778,1928.296296,0,0,0,1,0,14627.76364,409.5454545,100,80.77272727,245.9090909,427.2727273
3931,2,2015 Q1,8,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3932,2,2015 Q1,4,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3933,2,2015 Q1,2,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3934,2,2015 Q1,1,0,0,0,0,0,1,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3935,9,2015 Q2,4,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3936,9,2015 Q2,4,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3937,9,2015 Q2,2,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3938,9,2015 Q3,5,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3939,9,2015 Q3,3,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3940,9,2015 Q3,1,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3941,9,2015 Q3,2,0,0,0,0,0,1,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3942,5,2015 Q4,2,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3943,5,2015 Q4,3,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3944,5,2015 Q4,2,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3945,3,2016 Q1,2,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3946,3,2016 Q1,1,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3947,3,2016 Q1,2,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3948,7,2016 Q2,5,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3949,7,2016 Q2,3,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3950,7,2016 Q2,1,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3951,7,2016 Q2,3,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3952,7,2016 Q3,8,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3953,7,2016 Q3,5,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3954,7,2016 Q3,2,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3955,7,2016 Q3,3,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3956,7,2016 Q4,5,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3957,7,2016 Q4,4,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3958,7,2016 Q4,3,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3959,7,2016 Q4,4,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3960,7,2016 Q4,2,0,0,0,0,0,1,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3961,2,2017 Q1,4,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3962,2,2017 Q1,9,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3963,2,2017 Q1,4,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3964,2,2017 Q1,4,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3965,4,2017 Q2,1,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3966,4,2017 Q2,1,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3967,4,2017 Q2,4,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3968,9,2017 Q3,4,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3969,9,2017 Q3,4,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3970,9,2017 Q3,6,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3971,9,2017 Q3,1,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3972,4,2017 Q4,5,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3973,4,2017 Q4,3,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3974,2,2018 Q1,1,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3975,2,2018 Q2,5,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3976,2,2018 Q2,2,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3977,2,2018 Q2,2,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3978,2,2018 Q2,1,0,0,0,0,0,1,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3979,3,2018 Q3,3,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3980,3,2018 Q3,1,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3981,3,2018 Q3,3,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3982,3,2018 Q3,2,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3983,4,2018 Q4,4,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3984,4,2018 Q4,2,0,0,0,1,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3985,4,2018 Q4,4,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3986,4,2019 Q1,7,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3987,4,2019 Q1,2,0,0,1,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3988,4,2019 Q1,1,0,0,0,0,1,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
3989,7,2019 Q2,3,0,1,0,0,0,0,Caserne 26 Grid2_0,Caserne 26,11,1.942857143,1959.657143,0,0,1,0,0,14672.71667,478.3333333,100,75.775,317.0833333,481.6666667
