NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Key,GEO_UID,DA_NAME,Population,Pop__Densi,Appart_in_,Income___T,Income___2,Income___3,Housing___,Education_,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661865,1865,488,7883.7,0,460,100,77.7,285,440,24661865,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620045.00,0045.00,24660107
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661867,1867,433,7988.9,45,415,100,73,285,425,24661867,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620042.00,0042.00,24660107
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661869,1869,449,6918.3,90,440,100,71.9,280,440,24661869,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620041.00,0041.00,24660088
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661868,1868,474,21743.1,205,415,100,77.1,255,415,24661868,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620041.00,0041.00,24660088
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661886,1886,620,5636.4,120,575,100,73,360,575,24661886,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620038.00,0038.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661870,1870,757,4383.3,30,680,100,80,440,690,24661870,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620041.00,0041.00,24660088
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661871,1871,1333,6399.4,320,1150,100,81.9,800,1170,24661871,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620039.00,0039.00,24660088
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661873,1873,603,15744.1,65,485,100,67.9,305,510,24661873,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620038.00,0038.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661872,1872,398,13771.6,0,125,,,80,130,24661872,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620039.00,0039.00,24660088
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24663333,3333,703,8329.4,0,630,100,83.9,375,620,24663333,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24663332,3332,552,14081.6,0,505,100,81.7,325,490,24663332,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24663331,3331,614,11992.2,90,550,100,61.2,360,530,24663331,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24663330,3330,1468,4436.4,940,1390,100,50.4,1045,1390,24663330,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661874,1874,694,11193.5,0,595,100,77.4,330,615,24661874,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620038.00,0038.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid1_1,Caserne 19 Grid1_1,24661916,1916,635,2651.4,0,580,100,75.6,325,565,24661916,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620039.00,0039.00,24660088
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661817,1817,545,12057.5,0,465,100,82.9,295,525,24661817,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620157.00,0157.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661909,1909,380,12063.5,0,330,100,81.7,210,345,24661909,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620157.00,0157.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661912,1912,443,13715.2,0,375,100,81,205,390,24661912,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620147.00,0147.00,24660101
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661894,1894,586,5661.8,0,275,100,80.9,155,290,24661894,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620148.00,0148.00,24660091
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661895,1895,627,16720,35,565,100,81.9,365,565,24661895,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620147.00,0147.00,24660101
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661806,1806,720,18461.5,0,590,100,77.8,305,570,24661806,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620148.00,0148.00,24660091
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661892,1892,516,20722.9,0,435,100,82.5,250,450,24661892,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620149.00,0149.00,24660101
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661797,1797,385,11063.2,0,285,100,81.4,145,295,24661797,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620149.00,0149.00,24660101
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661891,1891,307,19068.3,0,275,100,78.7,180,260,24661891,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620149.00,0149.00,24660101
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661798,1798,592,15497.4,0,520,100,83.5,345,565,24661798,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620150.00,0150.00,24660091
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid1_1,Caserne 26 Grid1_1,24661796,1796,454,15874.1,0,390,100,76.2,250,445,24661796,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620150.00,0150.00,24660091
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661653,1653,610,11914.1,0,530,100,71.2,300,535,24661653,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620209.00,0209.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661967,1967,829,3177.5,0,700,100,75.5,455,660,24661967,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620209.00,0209.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661654,1654,753,15430.3,0,670,100,72.7,430,690,24661654,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661655,1655,372,15183.7,0,315,100,78.2,180,310,24661655,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661656,1656,334,13046.9,0,280,100,76.7,190,280,24661656,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661639,1639,796,10641.7,55,620,100,69.9,420,660,24661639,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661638,1638,366,14758.1,5,320,100,72.7,195,315,24661638,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661637,1637,282,10254.5,0,255,100,68.7,150,250,24661637,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661636,1636,506,10835.1,5,435,100,74.7,290,520,24661636,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620206.00,0206.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661635,1635,527,12547.6,0,445,100,77.4,295,535,24661635,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620206.00,0206.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661657,1657,428,14362.4,0,365,100,78.6,250,405,24661657,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661658,1658,658,11503.5,0,555,100,73,335,555,24661658,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620206.00,0206.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661634,1634,343,11827.6,0,300,100,81.3,185,300,24661634,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620206.00,0206.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661633,1633,658,11463.4,0,545,100,78.2,325,485,24661633,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620203.00,0203.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24662100,2100,401,13190.8,0,325,100,76.2,230,330,24662100,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620208.00,0208.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24662099,2099,587,10173.3,5,465,100,77.7,280,460,24662099,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620208.00,0208.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24662098,2098,352,14023.9,5,315,100,76.5,200,325,24662098,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620208.00,0208.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24662097,2097,573,14433.2,0,485,100,81.9,315,505,24662097,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620208.00,0208.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24662096,2096,552,11922.2,0,465,100,75.5,295,510,24662096,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620208.00,0208.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661971,1971,455,13829.8,0,400,100,77.8,250,420,24661971,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620179.00,0179.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661973,1973,473,14735.2,0,425,100,71.4,280,385,24661973,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620205.00,0205.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661972,1972,724,7154.2,80,655,100,82.5,460,665,24661972,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620179.00,0179.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661659,1659,530,9249.6,0,445,100,72.6,260,400,24661659,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620206.00,0206.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24662095,2095,594,10494.7,0,510,100,75,305,485,24662095,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620205.00,0205.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661660,1660,577,10017.4,0,495,100,80,335,525,24661660,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620203.00,0203.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661661,1661,410,14436.6,0,365,100,76.8,225,340,24661661,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620203.00,0203.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661662,1662,462,11105.8,0,395,100,77.7,225,370,24661662,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620203.00,0203.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661663,1663,569,4123.2,110,470,100,51.9,345,480,24661663,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620202.00,0202.00,24660067
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661974,1974,495,11199.1,5,425,100,75.2,265,410,24661974,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620205.00,0205.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661975,1975,553,12568.2,5,455,100,80.2,250,445,24661975,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620205.00,0205.00,24660086
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661976,1976,545,12302.5,5,465,100,78.5,290,455,24661976,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620204.00,0204.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661978,1978,547,9698.6,0,440,100,78.1,280,415,24661978,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620204.00,0204.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661979,1979,644,10805.4,0,525,100,74.9,315,490,24661979,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620204.00,0204.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661977,1977,396,12413.8,0,340,100,75.7,240,335,24661977,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620204.00,0204.00,24660082
caserne 47,47,317,3.712562,-73.59451,45.545179,Grid1_1,caserne 47 Grid1_1,24661980,1980,538,12658.8,0,470,100,75.4,320,500,24661980,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620204.00,0204.00,24660082
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662629,2629,549,1060.1,0,425,100,60.5,225,450,24662629,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662628,2628,701,472.3,0,560,100,65.2,250,515,24662628,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620256.00,0256.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662637,2637,403,23988.1,0,320,100,59.9,145,350,24662637,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662636,2636,410,24550.9,0,320,100,65,150,360,24662636,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662635,2635,388,11686.7,0,305,100,59.9,135,300,24662635,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662634,2634,381,20934.1,0,300,100,64.4,150,315,24662634,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662630,2630,391,11777.1,0,305,100,61.3,145,345,24662630,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662972,2972,512,4122.4,0,410,100,62.5,190,400,24662972,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620263.00,0263.00,24660058
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24662633,2633,782,17894.7,0,605,100,60.5,315,625,24662633,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620262.00,0262.00,24660068
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24660343,0343,528,7521.4,0,420,100,59.6,185,410,24660343,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620261.00,0261.00,24660058
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24660342,0342,578,15496,0,475,100,52.3,265,475,24660342,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620261.00,0261.00,24660058
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24660339,0339,583,24393.3,0,425,100,65.6,205,425,24660339,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620260.00,0260.00,24660058
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24660340,0340,255,5519.5,0,225,100,59.2,85,205,24660340,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620260.00,0260.00,24660058
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24660338,0338,844,26879,0,625,100,61.6,300,615,24660338,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620260.00,0260.00,24660058
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid1_1,Caserne 09 Grid1_1,24660337,0337,630,1429.9,0,490,100,63.3,230,525,24660337,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620260.00,0260.00,24660058
